,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__n_estimators,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,split3_train_neg_root_mean_squared_error,split4_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
39,12.305741786956787,0.49597159593631046,0.06616835594177246,0.0009219470107505811,14,10,"{'model__max_depth': 14, 'model__n_estimators': 10}",-0.1989636951022885,-0.1976802569815426,-0.19600105478065846,-0.19804493623763042,-0.19920679960099336,-0.19797934854062266,0.0011386815153056212,48,-0.15848442999342183,-0.15984868355822565,-0.16172752792975373,-0.1601271931600438,-0.1600284912108096,-0.16004326517045095,0.001030711631122343,-0.16134312133348344,-0.16120232960662995,-0.15959907126965853,-0.16120919494319588,-0.162012648068617,-0.16107327304431696,0.0007954426147399658,52,-0.12986269785787177,-0.1313871955856398,-0.1325133573226857,-0.1316930136517038,-0.13120644611581617,-0.13133254210674344,0.0008606501759195102
40,22.93150129318237,0.5993535544373266,0.09786796569824219,0.03537500084454615,14,20,"{'model__max_depth': 14, 'model__n_estimators': 20}",-0.19708974186623002,-0.19598944442637456,-0.1949211959164144,-0.19624077465812503,-0.19778270718223645,-0.1964047728098761,0.0009765530401803786,33,-0.15746954788510908,-0.15825053193290176,-0.16034396645496637,-0.15844927826029082,-0.15878558341002652,-0.15865978158865893,0.0009466528363889087,-0.1599386534389098,-0.1600075897349102,-0.15885454696217083,-0.15996626212491682,-0.16114675242964524,-0.1599827609381106,0.0007253381445014361,42,-0.12977257450959384,-0.13075964261669062,-0.13191828679603987,-0.1309438797039582,-0.1307830547303619,-0.1308354876713289,0.0006815407327832293
41,35.30146703720093,0.5162871673032555,0.11136465072631836,0.037766302820486305,14,30,"{'model__max_depth': 14, 'model__n_estimators': 30}",-0.19675689763149343,-0.19536718271442435,-0.19450101513385673,-0.19616937927516312,-0.1972518870610593,-0.19600927236319937,0.0009814059342918445,29,-0.15678114761068604,-0.15767332504441964,-0.15921312910354943,-0.1578952693319301,-0.1587385131821006,-0.15806027685453716,0.0008487877982658194,-0.15975759669918527,-0.15950078887825753,-0.1586627172111392,-0.15975993012767847,-0.16089349440175416,-0.15971490546360295,0.0007135639673982639,41,-0.12941606698229732,-0.13049238345478603,-0.1312832812998404,-0.13066299870750198,-0.13099605683475307,-0.13057015745583572,0.000638205141347595
42,13.505160570144653,0.1951641754357267,0.06899323463439941,0.005943491356672551,15,10,"{'model__max_depth': 15, 'model__n_estimators': 10}",-0.19883912597563588,-0.19744663135682325,-0.1963858261620233,-0.1976661784061221,-0.19900722683116043,-0.197868997746353,0.0009649913192451287,45,-0.1529235074048843,-0.1546407785924357,-0.1566977971449222,-0.15491684551237578,-0.15465349630357103,-0.1547664849916378,0.0011981410474003308,-0.1611542326428403,-0.16088092299044815,-0.15969118448345804,-0.16065937921488163,-0.16151128834588552,-0.16077940153550271,0.0006140170971337104,49,-0.12517908758410082,-0.12694043713067477,-0.12819929089270765,-0.127143822285896,-0.12658368667263223,-0.1268092649132023,0.0009766955182548235
43,27.15199303627014,0.5953392868994728,0.08345704078674317,0.006261214925283332,15,20,"{'model__max_depth': 15, 'model__n_estimators': 20}",-0.19686339588273818,-0.19549918966527885,-0.1951199431295709,-0.19580639317243503,-0.19754155842735846,-0.19616609605547627,0.0008996343732092472,31,-0.15187289935813209,-0.1528713202989109,-0.1550588950020236,-0.15304675181795696,-0.1532604381698564,-0.153222060929376,0.0010343521105264898,-0.1596876829512542,-0.1593559969250856,-0.1588958106428422,-0.15941362943686785,-0.16069592668638474,-0.15960980932848692,0.0005997360461650235,39,-0.12512192757746662,-0.12630962230573936,-0.1275180273762532,-0.1263737714126075,-0.12612639854852167,-0.1262899494441177,0.0007624450836236568
44,40.616206407547,0.7542859433950206,0.10745625495910645,0.032571632116855785,15,30,"{'model__max_depth': 15, 'model__n_estimators': 30}",-0.1965486362361651,-0.19479170499001996,-0.19454545944549326,-0.19565659592303028,-0.19689895152464787,-0.19568826962387129,0.0009291746705781699,26,-0.1510395607660756,-0.1522568990976909,-0.15383643427138957,-0.15240780463930578,-0.15320518729679464,-0.15254917721425132,0.0009456991575041401,-0.15936929209296527,-0.15889372471375324,-0.1585433708688102,-0.1592035565030552,-0.16036016544297368,-0.15927402192431153,0.0006119193504087879,34,-0.12473881023666507,-0.12603977753654938,-0.12683865176911852,-0.12607990841429337,-0.12640184962644666,-0.1260197995166146,0.0007016305344067792
45,15.602958679199219,0.6702479653520135,0.08435597419738769,0.030800997250946396,16,10,"{'model__max_depth': 16, 'model__n_estimators': 10}",-0.19903142883116057,-0.19736531515146613,-0.19631857497884342,-0.1979587708046706,-0.19886274643649504,-0.19790736724052715,0.0009996987058182832,46,-0.14773585887151663,-0.14945895974036724,-0.15186670162761545,-0.14983842419406862,-0.1496047199678344,-0.14970093288028047,0.0013144414717422852,-0.1609899482921217,-0.16058735376223213,-0.15952464273364245,-0.16082869066367766,-0.1611969466767052,-0.16062551642567585,0.0005854916161231811,48,-0.12071094615105687,-0.12246468730563378,-0.12397207243837921,-0.12277590986803102,-0.12223668655735323,-0.1224320604640908,0.001047982752367132
46,30.90691246986389,0.9798299996512149,0.08544554710388183,0.00870089825258857,16,20,"{'model__max_depth': 16, 'model__n_estimators': 20}",-0.19682175056233944,-0.19522892477917536,-0.1949643649380928,-0.1959472069463888,-0.19749511984730297,-0.19609147341465988,0.0009527543755541259,30,-0.1465623481105902,-0.14753162695377475,-0.14988130853069984,-0.14783575743497038,-0.1479828266087054,-0.1479587735277481,0.001081139259180076,-0.15938669469665795,-0.15905660947040895,-0.1585744213081565,-0.15931727479926625,-0.16034888255667637,-0.15933677656623318,0.0005808459030845757,36,-0.12062843761056447,-0.12179880598929545,-0.12307069827852794,-0.12196105375356145,-0.12170072562801026,-0.12183194425199191,0.0007769073959422595
47,46.39457292556763,1.0201878452179782,0.09306817054748535,0.001927889613151359,16,30,"{'model__max_depth': 16, 'model__n_estimators': 30}",-0.19631829966525874,-0.19435932307241655,-0.19431027793630573,-0.19579886414085976,-0.1967843156082714,-0.19551421608462244,0.0010123213575891938,21,-0.14564138181514855,-0.14687914617026873,-0.1485820969234225,-0.14712779830765826,-0.1478291120514726,-0.14721190705359413,0.0009841459139777395,-0.1590188030805736,-0.15847833507051684,-0.15815561539146772,-0.1591624888417499,-0.16000540231768565,-0.15896412894039874,0.0006350237792609427,27,-0.12024391161049187,-0.12156290580141203,-0.12234860797277977,-0.12161404269724967,-0.12190181565048501,-0.12153425674648369,0.0007029145899675491
48,17.721034288406372,0.6063480641228318,0.0715792179107666,0.0067260422112635585,17,10,"{'model__max_depth': 17, 'model__n_estimators': 10}",-0.1990422841841135,-0.19716271059349677,-0.1962572971805032,-0.19759004527369717,-0.19863000688693863,-0.19773646882374987,0.0010042062675274406,41,-0.14269289256965695,-0.14419541300374789,-0.14700357546589937,-0.14512412677439815,-0.14450075018078018,-0.14470335159889652,0.0014006481389673296,-0.16116664602035666,-0.16015490216978479,-0.15931702935256228,-0.160279173292085,-0.16090698997797317,-0.16036494816255237,0.0006459317711159778,46,-0.1164634781481821,-0.1179020160281871,-0.1197630439300398,-0.1185834377770918,-0.11776119655874173,-0.11809463448844851,0.0010799511517074608
49,34.97686171531677,1.0469673554803,0.09412169456481934,0.02489173582196244,17,20,"{'model__max_depth': 17, 'model__n_estimators': 20}",-0.19690287020210895,-0.19494228414223805,-0.19462322479887398,-0.19568170833281523,-0.19729117320041242,-0.1958882521352897,0.001052183186006975,28,-0.14132692421019283,-0.14223902026195426,-0.14482236268623033,-0.1429055115653477,-0.14270885537864536,-0.14280053482047408,0.0011483936595026955,-0.15950879690010258,-0.15862265012882978,-0.15806275236293885,-0.15893358684137585,-0.16008895249748634,-0.15904334774614667,0.0007015031657723399,28,-0.11625270416112997,-0.11733591326242214,-0.11884217919442425,-0.11772307145941158,-0.11728502600981579,-0.11748777881744074,0.0008341875404249046
